0.002,0.545308524038113
0.003,0.659889055722118
0.004,0.732398918530608
0.005,0.78317751155188
0.006,0.820606322456729
0.007,0.849142985307472
0.008,0.871482246910027
0.009,0.889376023736954
0.01,0.904014595657143
0.011,0.916229711330541
0.012,0.926613665546805
0.013,0.935593966099102
0.014,0.943482402825602
0.015,0.950508362998148
0.016,0.956841968691613
0.017,0.962610401462838
0.018,0.967909549205226
0.019,0.972812382008303
0.02,0.977375010774439
0.021,0.981641088886986
0.022,0.985645021095216
0.023,0.989414309599645
0.024,0.992971273727994
0.025,0.996334313660752
0.026,0.999518841524827
0.027,1.0025379694687
0.028,1.00540301985852
0.029,1.0081239051114
0.03,1.01070941188341
0.031,1.01316741491808
0.032,1.01550503907677
0.033,1.01772878316275
0.034,1.01984461540083
0.035,1.02185804790711
0.036,1.02377419548128
0.037,1.02559782261458
0.038,1.02733338165018
0.039,1.0289850441878
0.04,1.03055672732411
0.041,1.03205211589508
0.042,1.03347468158255
0.043,1.03482769953733
0.044,1.03611426300887
0.045,1.03733729635391
0.046,1.03849956668922
0.047,1.03960369443223
0.048,1.04065216287541
0.049,1.04164732693945
0.05,1.04259142120489
0.051,1.04348656732323
0.052,1.04433478084642
0.053,1.04513797757044
0.054,1.04589797942234
0.055,1.04661651992211
0.056,1.0472952492846
0.057,1.04793573917705
0.058,1.04853948714356
0.059,1.04910792075863
0.06,1.0496424015114
0.061,1.05014422842009
0.062,1.05061464144596
0.063,1.05105482467116
0.064,1.05146590929528
0.065,1.0518489764324
0.066,1.05220505975145
0.067,1.05253514794357
0.068,1.05284018705687
0.069,1.05312108267186
0.07,1.05337870197153
0.071,1.05361387566716
0.072,1.05382739983129
0.073,1.05402003760746
0.074,1.05419252084316
0.075,1.05434555160278
0.076,1.05447980362361
0.077,1.05459592366319
0.078,1.05469453279761
0.079,1.05477622762695
0.08,1.05484158141933
0.081,1.0548911452144
0.082,1.05492544882657
0.083,1.05494500183045
0.084,1.05495029448077
0.085,1.05494179857257
0.086,1.05491996828522
0.087,1.05488524094244
0.088,1.05483803777418
0.089,1.05477876460891
0.09,1.05470781254557
0.091,1.0546255585846
0.092,1.05453236624165
0.093,1.05442858610205
0.094,1.05431455637905
0.095,1.05419060342782
0.096,1.05405704223416
0.097,1.05391417688461
0.098,1.05376230101806
0.099,1.05360169823698
0.1,1.05343264252755
0.101,1.05325539863155
0.102,1.05307022242451
0.103,1.05287736125548
0.104,1.05267705429268
0.105,1.05246953283067
0.106,1.05225502060535
0.107,1.05203373407559
0.108,1.05180588270648
0.109,1.05157166923475
0.11,1.05133128991564
0.111,1.05108493477468
0.112,1.05083278783091
0.113,1.05057502732397
0.114,1.05031182592596
0.115,1.05004335093883
0.116,1.04976976449733
0.117,1.04949122374887
0.118,1.04920788103335
0.119,1.0489198840562
0.12,1.04862737604905
0.121,1.04833049593123
0.122,1.0480293784525
0.123,1.04772415434851
0.124,1.04741495046978
0.125,1.0471018899223
0.126,1.04678509218603
0.127,1.04646467325087
0.128,1.04614074572207
