0.002,1.45199195575185
0.003,1.45852326510387
0.004,1.45504997253254
0.005,1.45012175566239
0.006,1.44525621398928
0.007,1.44056004961435
0.008,1.43602166813439
0.009,1.43162315646994
0.01,1.42734936009292
0.011,1.42318802515273
0.012,1.41912921071907
0.013,1.41516476489434
0.014,1.41128792115897
0.015,1.40749299105791
0.016,1.40377513005419
0.017,1.40013015881557
0.018,1.39655442643227
0.019,1.39304470540669
0.02,1.38959811077788
0.021,1.38621203756495
0.022,1.38288411217413
0.023,1.37961215445892
0.024,1.37639414791968
0.025,1.37322821614139
0.026,1.37011260403574
0.027,1.36704566276391
0.028,1.36402583754869
0.029,1.36105165765965
0.03,1.35812172819127
0.031,1.35523472314492
0.032,1.35238937962123
0.033,1.34958449283396
0.034,1.34681891182709
0.035,1.34409153572967
0.036,1.34140131044913
0.037,1.33874722574423
0.038,1.33612831259122
0.039,1.33354364080129
0.04,1.33099231686695
0.041,1.32847348196696
0.042,1.32598631015024
0.043,1.32353000664942
0.044,1.32110380631456
0.045,1.31870697215164
0.046,1.31633879396875
0.047,1.31399858708825
0.048,1.31168569116524
0.049,1.30939946904762
0.05,1.30713930572313
0.051,1.30490460732324
0.052,1.30269480017065
0.053,1.30050932989723
0.054,1.29834766058923
0.055,1.29620927400498
0.056,1.29409366879774
0.057,1.29200035981913
0.058,1.28992887742219
0.059,1.2878787668269
0.06,1.28584958749656
0.061,1.28384091256595
0.062,1.28185232828115
0.063,1.27988343347107
0.064,1.27793383904939
0.065,1.27600316753718
0.066,1.27409105261145
0.067,1.27219713866444
0.068,1.27032108039415
0.069,1.26846254242108
0.07,1.26662119889853
0.071,1.26479673316116
0.072,1.26298883738918
0.073,1.26119721227003
0.074,1.25942156670034
0.075,1.25766161747798
0.076,1.25591708902695
0.077,1.25418771311447
0.078,1.25247322860389
0.079,1.13050238650647
0.08,1.18593295299263
0.081,1.18889841441638
0.082,1.18924404179577
0.083,1.30886503052374
0.084,1.25156071922339
0.085,1.24648816976203
0.086,1.24390847918132
0.087,1.24165568145718
0.088,1.23958498026644
0.089,1.23764274838289
0.09,1.23579876700131
0.091,1.23403091318508
0.092,1.23232264630024
0.093,1.23066162553043
0.094,1.22903863571744
0.095,1.2274467916904
0.096,1.22588094509446
0.097,1.22433724153859
0.098,1.22281279016434
0.099,1.22130541710663
0.1,1.21981348161637
0.101,1.21833573893748
0.102,1.21687123813796
0.103,1.21541924601054
0.104,1.21397919045241
0.105,1.09942539446428
